Tanggal,Customer,Kota,Nama Produk,Jumlah Terjual,Harga Satuan,Total Harga,Bulan
2025-06-30,PUAS TOKO PATI **,PATI,ACRILIC NAME PLATE LEAN 7X25,18,20700,372600,2025-06
2025-06-30,PUAS TOKO PATI **,PATI,STAND UP SIGN HOLDER A5,12,44700,536400,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,BOYKO PENCASE MIKA JARING,20,8800,176000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,BOYKO PENCIL CASE RESLETING,36,6700,241200,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACRILIC TOILET,4,15000,60000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR.RUANG BEBAS ASAP ROKOK,3,15000,45000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR. JAGALAH KEBERSIHAN,3,15000,45000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACRILIC BUKA-TUTUP FORMAL,6,35300,211800,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACRILIC OPEN-CLOSE FORMAL,6,35300,211800,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACRILIC AWAS KACA,3,15000,45000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR.D.MEROKOK/NO SMOKING,6,15000,90000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACRILIC KASIR,3,15000,45000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,JAGA DAN AWASI BAWAAN ANDA,3,15000,45000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR BUANG SMPAH PD TMPT,3,15000,45000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,DILRG PARKIR DPN PNT UK.FOLIO,3,35000,105000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR PARKING AREA UK.FOLIO,3,35000,105000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACRILIC TOILET (KANAN),3,15000,45000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACRILIC TOILET (KIRI),6,15000,90000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACRILIC CCTV 20 X 15,3,21700,65100,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR ARAH KIBLAT (KANAN) T/D,3,10500,31500,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR ARAH KIBLAT (KIRI) T/D,3,10500,31500,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR TOILET T/D,3,10500,31500,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,ACR CCTV T/D,3,10500,31500,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,STAND UP SIGN HOLDER 10X12,12,23000,276000,2025-06
2025-06-30,"ANEKA,JEPARA**",JEPARA,LEAN SIGN HOLDER 10X12,12,20500,246000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACR BE BUKA-TUTUP RANTAI,6,35300,211800,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACR. DILARANG.P.DPINTU,3,15000,45000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACRILIC GESER [SET],6,18500,111000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACRILIC BUKA-TUTUP FORMAL,6,35300,211800,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACRILIC ARAH KIBLAT,12,15000,180000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACR BUANG SMPAH PD TMPT,6,15000,90000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACR. TEMPAT WUDHU PRIA,6,15000,90000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACRILIC CCTV 20 X 15,6,21700,130200,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACR L/G BUKA-TUTUP +RANTAI,6,24000,144000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACR GESER HORIZON (KANAN) T/D,6,10500,63000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACR GESER HORIZON (KIRI) T/D,6,10500,63000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACRILIC NAME PLATE 7 X 15,6,17000,102000,2025-06
2025-06-30,TAMBAH ILMU *,KUDUS,ACRILIC NAME PLATE 7  X 25,6,25500,153000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,BOYKO PENCASE MIKA JARING,20,8800,176000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACR. DILARANG.P.DPINTU,6,15000,90000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACRILIC BUKA-TUTUP FORMAL,5,35300,176500,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,AC SELAIN KRYWN DILRG MSK,6,15000,90000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACRILIC KLS II,6,15000,90000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACRILIC KLS V,6,15000,90000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACRILIC TOILET PRIA,6,15000,90000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACRILIC TOILET WANITA,6,15000,90000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACRILIC MUSHOLA,12,15000,180000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACRILIC TOILET (KANAN),6,15000,90000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACRILIC TOILET (KIRI),6,15000,90000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACR TOILET PRIA T/D,5,10500,52500,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACR TOILET WANITA T/D,2,10500,21000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,ACR TAMU HRP LAPOR T/D,4,10500,42000,2025-06
2025-06-30,"KARTINI, TK BUKU ***",REMBANG,LEAN SIGN HOLDER A5,6,41800,250800,2025-06
2025-06-30,YOGYA DEPO,YOGYAKARTA,ACRILIC NAME PLATE B/B 7X20,60,24000,1440000,2025-06
2025-06-30,PADMA UTAMA JADI CV,SEMARANG,BOYKO D. BROSUR A6 + DECOVIL,12,20000,240000,2025-06
2025-06-30,PADMA UTAMA JADI CV,SEMARANG,BOYKO D. BROSUR A5 + DECOVIL,24,24500,588000,2025-06
2025-06-30,PADMA UTAMA JADI CV,SEMARANG,BOYKO PENCIL CASE RESLETING,24,5500,132000,2025-06
2025-06-30,PADMA UTAMA JADI CV,SEMARANG,LEAN SIGN HOLDER 10X12,6,12600,75600,2025-06
2025-06-30,"MATARAM FOTOCOPY, TO",SEMARANG,ACR BE TARIK DORONG,12,18500,222000,2025-06
2025-06-30,"MATARAM FOTOCOPY, TO",SEMARANG,ACRILIC T/D PUSH PULL [SET],12,18500,222000,2025-06
2025-06-30,"MATARAM FOTOCOPY, TO",SEMARANG,ACRILIC JALUR EVAKUASI (KANAN),24,15000,360000,2025-06
2025-06-30,"MATARAM FOTOCOPY, TO",SEMARANG,ACRILIC JALUR EVAKUASI (KIRI),12,15000,180000,2025-06
2025-06-30,"MATARAM FOTOCOPY, TO",SEMARANG,ACRYLIC DILARANG MEROKOK 10X15,12,13600,163200,2025-06
2025-06-30,AMAZON STATIONERY,SEMARANG,ACR BE TARIK DORONG,5,18500,92500,2025-06
2025-06-30,AMAZON STATIONERY,SEMARANG,ACRILIC KASIR,3,15000,45000,2025-06
2025-06-30,AMAZON STATIONERY,SEMARANG,NAME PLATE MEIKO 8X30BB,6,25000,150000,2025-06
2025-06-30,AMAZON STATIONERY,SEMARANG,STAND UP SIGN HOLDER A5,6,44700,268200,2025-06
2025-06-30,RATNA KERTAS #,WONOSOBO,STAND UP SIGN HOLDER A5,24,44700,1072800,2025-06
2025-06-30,RATNA KERTAS #,WONOSOBO,STAND UP SIGN 10X15,24,27800,667200,2025-06
2025-06-30,RATNA KERTAS #,WONOSOBO,LEAN SIGN HOLDER A5,24,41800,1003200,2025-06
2025-06-30,RATNA KERTAS #,WONOSOBO,LEAN SIGN HOLDER 10X12,21,20500,430500,2025-06
2025-06-30,AHABBA AMBARAWA,KAB. AMBARAWA,RAK ACRYLIC UKURAN TD,1,350000,350000,2025-06
2025-07-05,"IDOLA, TK",SEMARANG,BOYKO PENCASE MIKA JARING,10,8800,88000,2025-07
2025-07-05,"IDOLA, TK",SEMARANG,ACR JGLH KBRSIHAN T/D,6,10500,63000,2025-07
2025-07-05,"IDOLA, TK",SEMARANG,ACR TOILET PRIA T/D,6,10500,63000,2025-07
2025-07-05,"IDOLA, TK",SEMARANG,ACR GESER HORIZON (KANAN) T/D,3,10500,31500,2025-07
2025-07-05,"IDOLA, TK",SEMARANG,ACR GESER HORIZON (KIRI) T/D,3,10500,31500,2025-07
2025-07-05,"IDOLA, TK",SEMARANG,LEAN SIGN HOLDER A5,6,41800,250800,2025-07
2025-07-03,CASH (SHOPEE 2),,ACR DLRG BUANG PUNTUNG KETOILT,1,15000,15000,2025-07
2025-07-03,CASH (SHOPEE 2),,ACR JGLH KBRSIHAN T/D,1,10500,10500,2025-07
2025-07-03,CASH (SHOPEE 2),,ACR STAFF ONLY T/D,1,10500,10500,2025-07
2025-07-05,IDJO,SEMARANG,ACRILIC GESER [SET],3,18500,55500,2025-07
2025-07-05,IDJO,SEMARANG,ACRILIC BUKA-TUTUP FORMAL,3,35300,105900,2025-07
2025-07-05,IDJO,SEMARANG,ACRILIC TOILET PRIA,3,15000,45000,2025-07
2025-07-05,IDJO,SEMARANG,ACRILIC TOILET WANITA,3,15000,45000,2025-07
2025-07-05,IDJO,SEMARANG,ACR.D.MEROKOK/NO SMOKING,3,15000,45000,2025-07
2025-07-05,IDJO,SEMARANG,ACRILIC MUSHOLA [FORMAL],3,15000,45000,2025-07
2025-07-05,IDJO,SEMARANG,ACRILIC T/D PUSH PULL [SET],3,18500,55500,2025-07
2025-07-05,IDJO,SEMARANG,NAME PLATE MEIKO 8X30BB,12,25000,300000,2025-07
2025-07-05,IDJO,SEMARANG,STAND UP SIGN HOLDER A5,6,44700,268200,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC BUKA-TUTUP FORMAL,6,37700,226200,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC OPEN-CLOSE FORMAL,6,37700,226200,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC FREE- WIFI,6,16200,97200,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACR BUANG SMPAH PD TMPT,6,16200,97200,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC CCTV 20 X 15,6,23000,138000,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC NO RUMAH 1,6,14400,86400,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC NO RUMAH 3,6,14400,86400,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC NO RUMAH 5,6,14400,86400,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC NO RUMAH 8,6,14400,86400,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC NAME PLATE 7 X 10,6,13000,78000,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC NAME PLATE 7X20,6,22200,133200,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,ACRILIC NAME PLATE LEAN 7X10,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,NAME PLATE MEIKO 8X25BB,12,23500,282000,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,NAME PLATE MEIKO 8X30BB,12,26200,314400,2025-07
2025-07-05,AJM STATIONERY ****,SEMARANG,LEAN SIGN HOLDER A5,6,44300,265800,2025-07
2025-07-05,BAHANA ***,SEMARANG,PENCIL CASE MOTIF TIMBUL,36,6700,241200,2025-07
2025-07-05,BAHANA ***,SEMARANG,BOYKO PENCIL CASE RESLETING,36,6700,241200,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,LEM TANGGUNG BOYKO,24,4100,98400,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,TUSUKAN BON,12,8500,102000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR BE BUKA-TUTUP RANTAI,3,37700,113100,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR. JAGALAH KEBERSIHAN,2,16200,32400,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACRILIC GESER [SET],6,19700,118200,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACRILIC ARAH KIBLAT,12,16200,194400,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR.D.MEROKOK/NO SMOKING,6,16200,97200,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR BUANG SMPAH PD TMPT,6,16200,97200,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACRILIC T/D PUSH PULL [SET],6,19700,118200,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR L/G BUKA-TUTUP +RANTAI,6,26000,156000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR L/G OPEN-CLOSE +RANTAI,6,26000,156000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACRILIC NO RUMAH 1,6,14400,86400,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACRILIC NO RUMAH 4,6,14400,86400,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR JGLH KBRSIHAN T/D,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR KASIR T/D,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR ORDER HERE T/D,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR STAFF ONLY T/D,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR OFFICE T/D,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR GESER HORIZON (KANAN) T/D,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACR GESER HORIZON (KIRI) T/D,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,ACRILIC NAME PLATE LEAN 7X10,6,11000,66000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,NAME PLATE MEIKO 8X25BB,12,23500,282000,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,STAND UP SIGN HOLDER A5,6,47300,283800,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,STAND UP SIGN HOLDER A4,6,88800,532800,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,LEAN SIGN HOLDER A5,6,44300,265800,2025-07
2025-07-05,AJM STATIONERY 2**,SEMARANG,LEAN SIGN HOLDER 10X12,6,21800,130800,2025-07
2025-07-05,AJM MIJEN,SEMARANG,BOXFILE MEDIUM BF112 M.BLUE,4,23500,94000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,BOXFILE MEDIUM BF113 BLACK,4,23500,94000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,BOXFILE MEDIUM BF114 DARK BLUE,4,23500,94000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,BOXFILE MEDIUM BF116 GREEN,4,23500,94000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,LEM TANGGUNG BOYKO,12,4100,49200,2025-07
2025-07-05,AJM MIJEN,SEMARANG,BOYKO D. BROSUR A5 + DECOVIL,6,41500,249000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,D.BROSUR ACRILIC PUTIH A5,6,66500,399000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,BOYKO PENCASE MIKA JARING,10,9600,96000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACRILIC TEMPAT WUDHU,6,16200,97200,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR.ALAS KAKI HRP DILEPAS,6,16200,97200,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR.ISTIRAHAT BUKA +RANTAI,6,37700,226200,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR.D.MEROKOK/NO SMOKING,6,16200,97200,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR APAR FIRE EXTING 10X15,6,14400,86400,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACRILIC DISABILITAS 10X15,6,14400,86400,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACRILIC T/D PUSH PULL [SET],6,19700,118200,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACRILIC JALUR EVAKUASI (KANAN),6,16200,97200,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR BUKA SHOLAT+RANTAI,6,37700,226200,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR L/G BUKA-TUTUP +RANTAI,6,26000,156000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR L/G OPEN-CLOSE +RANTAI,6,26000,156000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR JGLH KBRSIHAN T/D,6,11000,66000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR TOILET T/D,6,11000,66000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR TOILET PRIA T/D,6,11000,66000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR TEMPAT WUDHU T/D,6,11000,66000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR BATAS SUCI T/D,6,11000,66000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,ACR DILRG MEROKOK T/D,6,11000,66000,2025-07
2025-07-05,AJM MIJEN,SEMARANG,LEAN SIGN HOLDER 10X12,6,21800,130800,2025-07
2025-07-05,AJM MIJEN,SEMARANG,LEAN SIGN HOLDER A4,6,85800,514800,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACR. OPEN-CLOSE+RANTAI,9,30800,277200,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC OPEN-CLOSE FORMAL,10,30800,308000,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC TOILET PRIA,10,13300,133000,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC TOILET WANITA,10,13300,133000,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC GENT/PRIA 10X15,8,11900,95200,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC FREE- WIFI,10,13300,133000,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACR PESANAN 20X5,12,11800,141600,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACR RECEPTION T/D,10,9400,94000,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC NAME PLATE 7 X 15,30,15000,450000,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC NAME PLATE 7 X 30,30,25500,765000,2025-07
2025-07-05,ANDRE BU,SURABAYA,NAME PLATE MEIKO 8X25BB,30,19800,594000,2025-07
2025-07-05,ANDRE BU,SURABAYA,NAME PLATE MEIKO 8X30BB,30,21900,657000,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP SIGN HOLDER A5,30,39000,1170000,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP SIGN HOLDER F4,6,72700,436200,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP SIGN HOLDER 10X12,24,20300,487200,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP HORISONTAL F4,6,72700,436200,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP SIGN 10X15,12,25700,308400,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP SIGN HOLDER A4,6,72700,436200,2025-07
2025-07-05,ANDRE BU,SURABAYA,LEAN SIGN HOLDER A5,12,36400,436800,2025-07
2025-07-05,ANDRE BU,SURABAYA,LEAN SIGN HOLDER F4,12,70500,846000,2025-07
2025-07-05,ANDRE BU,SURABAYA,LEAN SIGN HOLDER 10X12,11,17900,196900,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC GESER [SET],12,16300,195600,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACR JGLH KBRSIHAN T/D,12,9400,112800,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACR GESER HORIZON (KANAN) T/D,6,9400,56400,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACR GESER HORIZON (KIRI) T/D,6,9400,56400,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACR DILRG MEROKOK T/D,12,9400,112800,2025-07
2025-07-05,ANDRE BU,SURABAYA,ACRILIC NAME PLATE 7X20,18,18200,327600,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP SIGN HOLDER A5,12,39000,468000,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP SIGN 10X15,12,25700,308400,2025-07
2025-07-05,ANDRE BU,SURABAYA,STAND UP SIGN HOLDER A4,12,72700,872400,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACR BE BUKA-TUTUP RANTAI,3,26000,78000,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACR BE TARIK DORONG,3,13500,40500,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACRILIC BOYKO HIMBAUAN TOILET,3,11500,34500,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACRILIC TOILET WANITA,3,11500,34500,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACRILIC MUSHOLA [FORMAL],3,11500,34500,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACR TITIK KUMPUL UK.FOLIO,3,26800,80400,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACRILIC TOILET (KANAN),3,11500,34500,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACR PESANAN 9X25,5,11500,57500,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACR TEMPAT WUDHU T/D,3,7500,22500,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACR MUSHOLLA T/D,3,7500,22500,2025-07
2025-07-05,PADMA UTAMA JADI CV,SEMARANG,ACR CCTV T/D,3,7500,22500,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,BOX FILE JUMBO BF 303 HITAM,30,24000,720000,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,CLIBOARD BOYKO MELAMINE PUTIH,72,8600,619200,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,KLIB BOYKO LETTERING SERIES,12,11100,133200,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,BOYKO D. BROSUR A6 + DECOVIL,6,20000,120000,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACR. JAGALAH KEBERSIHAN,1,11500,11500,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACRILIC DILRG B'BCR SKHTB,3,11500,34500,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACR WELCOME-THANKS 20X15,3,29700,89100,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACR PESANAN 9X25,6,11500,69000,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACR CCTV T/D,1,7500,7500,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACRILIC NAME PLATE 7 X 30,8,18500,148000,2025-07
2025-07-04,CASH (SHOPEE 2),,BOX FILE MOTIF MUDA,1,26800,26800,2025-07
2025-07-04,CASH (SHOPEE 2),,DUAL BOARD BOYKO ( BARU),1,38700,38700,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,BOXFILE MEDIUM BF113 BLACK,12,17000,204000,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,BOYKO PENCASE MIKA JARING,30,6800,204000,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACR BE TARIK DORONG,6,13500,81000,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACRILIC NAME PLATE 7 X 15,12,10300,123600,2025-07
2025-07-04,PADMA UTAMA JADI CV,SEMARANG,ACRILIC NAME PLATE LEAN 7X30,12,18300,219600,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,LABEL BOOK STICKER FANCY,8,14800,118400,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,BOXFILE MEDIUM BF113 BLACK,3,19500,58500,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,BOYKO DESK SET 117,3,19000,57000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,BOYKO PENCASE MIKA JARING,1,7300,7300,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,BOYKO PENCIL CASE RESLETING,1,5900,5900,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC TOILET,3,13000,39000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR BUKA-TUTUP+RANTAI,5,30000,150000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR. OPEN-CLOSE+RANTAI,1,30000,30000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR. DILARANG.P.DPINTU,6,13000,78000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC KELUAR- MASUK,1,23700,23700,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC ANAK PANAH [SET],6,16000,96000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC OPEN-CLOSE FORMAL,1,30000,30000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR.ALAS KAKI HRP DILEPAS,4,13000,52000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR.D.MEROKOK/NO SMOKING,2,13000,26000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC OFFICE/KANTOR,2,13000,26000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC MUSHOLA,3,13000,39000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC BELL 10X15,4,11700,46800,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,DILRG PARKIR DPN PNT UK.FOLIO,3,28800,86400,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR TITIK KUMPUL UK.FOLIO,6,28800,172800,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR APAR FIRE EXTING 10X15,6,11700,70200,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR.PINTU HRP DITTUP KMBLI,7,13000,91000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC TOILET (KANAN),3,13000,39000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC TOILET (KIRI),6,13000,78000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC T/D PUSH PULL [SET],5,16000,80000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC JALUR EVAKUASI (KANAN),3,13000,39000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACRILIC JALUR EVAKUASI (KIRI),4,13000,52000,2025-07
2025-07-04,YOGYA DEPO,YOGYAKARTA,ACR L/G BUKA-TUTUP +RANTAI,3,19500,58500,2025-07
